"","site_code","date_full","period","minute_hm","n_segments","total_n_calls","mean_interval","mean_peakfreq","mean_bandw","mean_centroid","min_freq","max_freq","minute_label"
"2080","YLW",2024-04-25,"T1_early","0730",2,14,0.511221428571429,3421.42857142857,1835.71428571429,3535.71428571429,1000,6000,"YLW_20240425_0730"
"2081","YLW",2024-04-25,"T1_early","1420",1,4,0.500666666666667,3350,1725,3300,1500,5100,"YLW_20240425_1420"
"2082","YLW",2024-04-25,"T1_early","1530",1,5,0.40175,3660,1880,3760,2000,6200,"YLW_20240425_1530"
"2083","YLW",2024-04-25,"T1_early","1750",4,41,0.31414953190441,3404.87804878049,1926.82926829268,3343.90243902439,1200,5800,"YLW_20240425_1750"
"2084","YLW",2024-04-26,"T1_early","1320",3,34,0.331445632798574,3770.58823529412,1867.64705882353,3958.82352941176,1800,8200,"YLW_20240426_1320"
"2085","YLW",2024-04-26,"T1_early","1500",4,42,0.321112433862434,4257.14285714286,1497.61904761905,4102.38095238095,1800,5600,"YLW_20240426_1500"
"2086","YLW",2024-04-27,"T1_early","0730",2,19,0.291187865497076,3384.21052631579,2100,3705.26315789474,1000,6300,"YLW_20240427_0730"
"2087","YLW",2024-04-27,"T1_early","1310",9,55,0.509824675324675,3387.27272727273,1583.63636363636,3392.72727272727,1000,6000,"YLW_20240427_1310"
"2088","YLW",2024-04-27,"T1_early","1440",3,23,0.304379192546584,3491.30434782609,1382.60869565217,3539.13043478261,1500,5100,"YLW_20240427_1440"
"2089","YLW",2024-04-27,"T1_early","1530",1,7,0.46,3457.14285714286,1485.71428571429,3700,1000,6000,"YLW_20240427_1530"
"2090","YLW",2024-04-27,"T1_early","1650",1,8,0.319,3162.5,2000,3550,1000,5600,"YLW_20240427_1650"
"2091","YLW",2024-04-28,"T1_early","0720",1,4,1.06766666666667,2225,2650,3250,1200,4800,"YLW_20240428_0720"
"2092","YLW",2024-04-28,"T1_early","0800",3,16,0.5519,4400,1693.75,4025,1200,6300,"YLW_20240428_0800"
"2093","YLW",2024-04-29,"T1_early","0720",1,7,0.601666666666667,4171.42857142857,1785.71428571429,3985.71428571429,1700,6200,"YLW_20240429_0720"
"2094","YLW",2024-04-29,"T1_early","0910",1,4,1.21433333333333,2450,1475,3000,1200,4900,"YLW_20240429_0910"
"2095","YLW",2024-04-29,"T1_early","0920",1,8,0.270857142857143,2462.5,1237.5,2625,1500,3400,"YLW_20240429_0920"
"2096","YLW",2024-04-29,"T1_early","0930",1,10,0.368888888888889,2900,2180,2990,1200,4900,"YLW_20240429_0930"
"2097","YLW",2024-04-29,"T1_early","1100",1,3,1.3395,3966.66666666667,1200,3966.66666666667,2700,5100,"YLW_20240429_1100"
"2098","YLW",2024-04-29,"T1_early","1220",2,19,0.301646616541353,2947.36842105263,1573.68421052632,2884.21052631579,1200,5100,"YLW_20240429_1220"
"2099","YLW",2024-04-29,"T1_early","1520",1,7,0.362,2228.57142857143,2085.71428571429,2885.71428571429,1000,5100,"YLW_20240429_1520"
"2100","YLW",2024-04-29,"T1_early","1600",1,5,0.6975,4040,1380,3980,1500,5600,"YLW_20240429_1600"
"2101","YLW",2024-04-30,"T1_early","0630",2,17,0.338254901960784,3141.17647058824,1982.35294117647,3194.11764705882,1500,5500,"YLW_20240430_0630"
"2102","YLW",2024-04-30,"T1_early","1420",1,7,0.482,3057.14285714286,2028.57142857143,3185.71428571429,1200,5600,"YLW_20240430_1420"
"2103","YLW",2024-04-30,"T1_early","1830",1,8,0.380428571428571,3737.5,2150,4450,1000,7900,"YLW_20240430_1830"
"2104","YLW",2024-05-01,"T1_early","0930",1,4,0.856666666666667,2150,4675,3825,1200,8000,"YLW_20240501_0930"
"2105","YLW",2024-05-01,"T1_early","0940",1,10,0.324888888888889,3660,3090,4220,1000,8200,"YLW_20240501_0940"
"2106","YLW",2024-05-01,"T1_early","1050",1,10,0.313666666666667,2620,3140,3750,1000,7900,"YLW_20240501_1050"
"2107","YLW",2024-05-01,"T1_early","1120",38,272,0.381032031581572,3268.38235294118,3007.72058823529,3954.77941176471,600,9300,"YLW_20240501_1120"
"2108","YLW",2024-05-01,"T1_early","1150",19,68,0.804976715686275,3517.64705882353,1664.70588235294,3917.64705882353,1000,7000,"YLW_20240501_1150"
"2109","YLW",2024-05-01,"T1_early","1450",2,22,0.3808,4559.09090909091,3109.09090909091,4104.54545454545,1200,7500,"YLW_20240501_1450"
"2110","YLW",2024-05-01,"T1_early","1510",1,5,0.61575,3520,1640,3240,1200,7200,"YLW_20240501_1510"
"2111","YLW",2024-05-02,"T1_early","1100",3,24,0.357515782828283,3833.33333333333,1816.66666666667,3754.16666666667,1300,6000,"YLW_20240502_1100"
"2112","YLW",2024-05-02,"T1_early","1520",3,20,0.400226666666667,3320,2370,3360,1200,5800,"YLW_20240502_1520"
"2113","YLW",2024-05-03,"T1_early","0620",1,11,0.4004,3154.54545454546,1818.18181818182,3190.90909090909,1000,4900,"YLW_20240503_0620"
"2114","YLW",2024-05-03,"T1_early","0710",1,11,0.2744,2836.36363636364,1663.63636363636,2827.27272727273,1300,4600,"YLW_20240503_0710"
"2115","YLW",2024-05-03,"T1_early","0800",3,24,0.333699735449735,3079.16666666667,2245.83333333333,3395.83333333333,1300,4900,"YLW_20240503_0800"
"2116","YLW",2024-05-03,"T1_early","0840",5,27,0.474544444444444,2888.88888888889,1633.33333333333,3166.66666666667,1200,7000,"YLW_20240503_0840"
"2117","YLW",2024-05-03,"T1_early","0910",1,6,0.3554,4166.66666666667,1533.33333333333,3900,1800,6000,"YLW_20240503_0910"
"2118","YLW",2024-05-03,"T1_early","1110",1,6,0.555,2350,2200,3216.66666666667,1300,5500,"YLW_20240503_1110"
"2119","YLW",2024-05-03,"T1_early","1340",1,3,1.0825,4200,1500,3933.33333333333,2900,5300,"YLW_20240503_1340"
"2120","YLW",2024-05-03,"T1_early","1450",7,23,0.905804347826087,3456.52173913043,1426.08695652174,3400,1300,5500,"YLW_20240503_1450"
"2121","YLW",2024-05-03,"T1_early","1510",7,22,0.972772727272727,4213.63636363636,1654.54545454545,4045.45454545455,1700,6200,"YLW_20240503_1510"
"2122","YLW",2024-05-04,"T1_early","0630",1,10,0.296888888888889,2780,2060,3380,1200,5800,"YLW_20240504_0630"
"2123","YLW",2024-05-04,"T1_early","1050",1,8,0.393714285714286,2962.5,2162.5,3437.5,1200,9400,"YLW_20240504_1050"
"2124","YLW",2024-05-05,"T1_early","0700",2,12,0.4405,3408.33333333333,1691.66666666667,3558.33333333333,1000,5500,"YLW_20240505_0700"
"2125","YLW",2024-05-05,"T1_early","0710",1,11,0.3731,3518.18181818182,1509.09090909091,3490.90909090909,1200,6300,"YLW_20240505_0710"
"2126","YLW",2024-05-05,"T1_early","0820",1,4,0.484333333333333,3375,1475,3500,1300,5300,"YLW_20240505_0820"
"2127","YLW",2024-05-05,"T1_early","0900",1,7,0.459666666666667,3971.42857142857,1900,3971.42857142857,1500,7900,"YLW_20240505_0900"
"2128","YLW",2024-05-05,"T1_early","1210",1,7,0.241,2028.57142857143,2585.71428571429,3328.57142857143,1200,6000,"YLW_20240505_1210"
"2129","YLW",2024-05-05,"T1_early","1220",4,18,0.57557037037037,3650,1561.11111111111,3722.22222222222,1300,6000,"YLW_20240505_1220"
"2130","YLW",2024-05-05,"T1_early","1750",1,4,0.613666666666667,3850,1975,3500,1200,5600,"YLW_20240505_1750"
"2131","YLW",2024-05-05,"T1_early","1800",2,10,0.609546666666667,3810,1450,3790,1200,5800,"YLW_20240505_1800"
"2132","YLW",2024-05-05,"T1_early","1820",12,65,0.601774615384615,3344.61538461538,1869.23076923077,3395.38461538462,1000,6000,"YLW_20240505_1820"
"2133","YLW",2024-05-06,"T1_early","0950",1,9,0.2885,2655.55555555556,2200,2911.11111111111,1200,4600,"YLW_20240506_0950"
"2134","YLW",2024-05-06,"T1_early","1200",4,16,0.76275,3762.5,1687.5,3725,1200,5600,"YLW_20240506_1200"
"2135","YLW",2024-05-06,"T1_early","1410",1,5,0.7235,2200,1920,3280,1200,4100,"YLW_20240506_1410"
"2136","YLW",2024-05-06,"T1_early","1440",1,10,0.240888888888889,3190,1410,3210,1300,4800,"YLW_20240506_1440"
"2137","YLW",2024-05-07,"T1_early","0940",1,3,0.4435,3166.66666666667,1433.33333333333,3200,1500,5300,"YLW_20240507_0940"
"2138","YLW",2024-05-07,"T1_early","1000",1,3,1.606,1933.33333333333,1433.33333333333,2400,1200,2900,"YLW_20240507_1000"
"2139","YLW",2024-05-07,"T1_early","1110",2,10,0.49028,4300,1710,4000,1300,6800,"YLW_20240507_1110"
"2140","YLW",2024-05-07,"T1_early","1440",1,10,0.300111111111111,3470,1670,3560,1300,6500,"YLW_20240507_1440"
"2141","YLW",2024-05-07,"T1_early","1600",1,11,0.3054,2809.09090909091,2172.72727272727,3209.09090909091,1300,6500,"YLW_20240507_1600"
"2142","YLW",2024-05-07,"T1_early","1620",2,15,0.432945,3960,1946.66666666667,4040,1300,7200,"YLW_20240507_1620"
"2143","YLW",2024-05-07,"T1_early","1630",6,22,0.668215909090909,4150,1304.54545454545,4050,2200,5600,"YLW_20240507_1630"
"2144","YLW",2024-05-08,"T1_early","0650",1,14,0.309461538461539,3778.57142857143,2292.85714285714,3692.85714285714,1200,7200,"YLW_20240508_0650"
"2145","YLW",2024-05-08,"T1_early","0710",6,38,0.400793922305764,3921.05263157895,1594.73684210526,3755.26315789474,1000,8400,"YLW_20240508_0710"
"2146","YLW",2024-05-08,"T1_early","1110",2,16,0.423834375,2643.75,2081.25,3037.5,1200,6200,"YLW_20240508_1110"
"2147","YLW",2024-05-08,"T1_early","1120",1,14,0.255076923076923,4007.14285714286,2828.57142857143,4042.85714285714,1200,6700,"YLW_20240508_1120"
"2148","YLW",2024-05-09,"T1_early","0710",2,14,0.411833333333333,2442.85714285714,1607.14285714286,2878.57142857143,1300,6300,"YLW_20240509_0710"
"2149","YLW",2024-05-09,"T1_early","0850",1,4,0.66,2600,2550,3500,1000,6300,"YLW_20240509_0850"
"2150","YLW",2024-05-09,"T1_early","1320",1,11,0.3287,3409.09090909091,1609.09090909091,3363.63636363636,1700,5100,"YLW_20240509_1320"
"2151","YLW",2024-05-09,"T1_early","1400",1,8,0.444142857142857,2087.5,2075,2912.5,1200,4100,"YLW_20240509_1400"
"2152","YLW",2024-05-10,"T1_early","0800",1,5,0.688,2880,1840,3100,1500,5100,"YLW_20240510_0800"
"2153","YLW",2024-05-10,"T1_early","0850",4,24,0.381219791666667,3091.66666666667,1775,3325,1300,6300,"YLW_20240510_0850"
"2154","YLW",2024-05-10,"T1_early","0910",1,5,0.42925,3500,1360,3440,2500,4600,"YLW_20240510_0910"
"2155","YLW",2024-05-10,"T1_early","1530",2,14,0.377163265306122,3814.28571428571,1842.85714285714,3678.57142857143,1300,7200,"YLW_20240510_1530"
"2156","YLW",2024-05-10,"T1_early","1550",1,10,0.323,2980,2010,3180,1300,6000,"YLW_20240510_1550"
"2157","YLW",2024-05-10,"T1_early","1620",2,12,0.4088,2266.66666666667,2216.66666666667,3166.66666666667,1200,5500,"YLW_20240510_1620"
"2158","YLW",2024-05-11,"T1_early","0740",2,9,0.311777777777778,3922.22222222222,1644.44444444444,3755.55555555556,1300,6300,"YLW_20240511_0740"
"2159","YLW",2024-05-11,"T1_early","0950",5,39,0.423561965811966,3266.66666666667,2420.51282051282,3451.28205128205,1000,6200,"YLW_20240511_0950"
"2160","YLW",2024-05-11,"T1_early","1010",1,8,0.307857142857143,2725,1525,2950,1300,4900,"YLW_20240511_1010"
"2161","YLW",2024-05-11,"T1_early","1150",1,10,0.317777777777778,4050,2400,3680,1000,6500,"YLW_20240511_1150"
"2162","YLW",2024-05-11,"T1_early","1440",1,4,0.837333333333333,1750,2050,2825,1200,3600,"YLW_20240511_1440"
"2163","YLW",2024-05-11,"T1_early","1530",1,9,0.297375,2033.33333333333,2066.66666666667,2811.11111111111,1000,5100,"YLW_20240511_1530"
"2164","YLW",2024-05-11,"T1_early","1610",5,37,0.399530930930931,3062.16216216216,2037.83783783784,3318.91891891892,1200,5800,"YLW_20240511_1610"
"2165","YLW",2024-05-12,"T1_early","0600",1,7,0.495333333333333,3014.28571428571,2000,3114.28571428571,1200,5500,"YLW_20240512_0600"
"2166","YLW",2024-05-12,"T1_early","0900",1,5,0.39275,3300,1960,3340,1500,6800,"YLW_20240512_0900"
"2167","YLW",2024-05-12,"T1_early","1000",1,4,0.389666666666667,2875,3125,3300,1000,7200,"YLW_20240512_1000"
"2168","YLW",2024-05-13,"T1_early","0650",1,10,0.372333333333333,4310,1980,4050,1200,6000,"YLW_20240513_0650"
"2169","YLW",2024-05-13,"T1_early","1000",3,19,0.492757894736842,3105.26315789474,2342.10526315789,3100,1200,5300,"YLW_20240513_1000"
"2170","YLW",2024-05-13,"T1_early","1050",6,58,0.339332288401254,3943.10344827586,2227.58620689655,3720.68965517241,1200,6800,"YLW_20240513_1050"
"2171","YLW",2024-05-14,"T1_early","0610",2,20,0.263653333333333,3220,1300,3285,1500,4300,"YLW_20240514_0610"
"2172","YLW",2024-05-14,"T1_early","0850",7,48,0.48298587962963,2766.66666666667,2116.66666666667,3016.66666666667,1300,5600,"YLW_20240514_0850"
"2173","YLW",2024-05-14,"T1_early","1030",1,12,0.269727272727273,3458.33333333333,1966.66666666667,3375,1300,5100,"YLW_20240514_1030"
"2174","YLW",2024-05-14,"T1_early","1540",1,5,0.76725,2420,1680,3220,1300,4800,"YLW_20240514_1540"
"2175","YLW",2024-05-15,"T1_early","0850",1,7,0.201666666666667,2771.42857142857,1414.28571428571,2814.28571428571,1500,6500,"YLW_20240515_0850"
"2176","YLW",2024-05-15,"T1_early","0950",1,6,0.561,2616.66666666667,1816.66666666667,2816.66666666667,1200,5100,"YLW_20240515_0950"
"2177","YLW",2024-05-15,"T1_early","1230",1,6,0.5202,2516.66666666667,1633.33333333333,2716.66666666667,1300,4100,"YLW_20240515_1230"
"2178","YLW",2024-05-16,"T1_early","0610",3,27,0.414145987654321,2807.40740740741,1448.14814814815,2900,1700,4800,"YLW_20240516_0610"
"2179","YLW",2024-05-16,"T1_early","0940",2,10,0.412693333333333,2680,2010,3190,1200,5300,"YLW_20240516_0940"
"2180","YLW",2024-05-16,"T1_early","1150",1,4,0.714666666666667,2975,1725,3225,1700,4400,"YLW_20240516_1150"
"2181","YLW",2024-05-16,"T1_early","1430",2,9,0.502133333333333,3333.33333333333,1722.22222222222,3411.11111111111,1500,7000,"YLW_20240516_1430"
"2182","YLW",2024-05-16,"T1_early","1450",22,93,0.695621684587814,3564.51612903226,1397.84946236559,3568.81720430108,1500,5600,"YLW_20240516_1450"
"2183","YLW",2024-05-17,"T2_mid","0550",23,111,0.605155244530244,3584.68468468468,1415.31531531532,3572.97297297297,1300,6000,"YLW_20240517_0550"
"2184","YLW",2024-05-17,"T2_mid","0710",1,6,0.4098,3416.66666666667,1350,3416.66666666667,1300,6300,"YLW_20240517_0710"
"2185","YLW",2024-05-17,"T2_mid","0730",1,5,0.517,3120,1580,3180,1500,4600,"YLW_20240517_0730"
"2186","YLW",2024-05-17,"T2_mid","0830",2,14,0.3072,3185.71428571429,1700,3292.85714285714,1200,7200,"YLW_20240517_0830"
"2187","YLW",2024-05-17,"T2_mid","0920",1,4,0.572333333333333,1775,1675,2350,1200,3200,"YLW_20240517_0920"
"2188","YLW",2024-05-17,"T2_mid","1000",1,6,0.3432,2750,1550,2900,1300,6000,"YLW_20240517_1000"
"2189","YLW",2024-05-17,"T2_mid","1100",1,6,0.31,3066.66666666667,1450,3300,1700,4400,"YLW_20240517_1100"
"2190","YLW",2024-05-17,"T2_mid","1220",1,5,0.41675,2300,1400,2580,1300,3400,"YLW_20240517_1220"
"2191","YLW",2024-05-17,"T2_mid","1230",1,7,0.419,3700,1828.57142857143,3771.42857142857,1300,5600,"YLW_20240517_1230"
"2192","YLW",2024-05-17,"T2_mid","1240",2,22,0.298708333333333,2640.90909090909,1404.54545454545,2818.18181818182,1500,6200,"YLW_20240517_1240"
"2193","YLW",2024-05-17,"T2_mid","1320",5,53,0.308130251823648,4190.56603773585,1605.66037735849,4137.7358490566,1300,7900,"YLW_20240517_1320"
"2194","YLW",2024-05-17,"T2_mid","1420",2,11,0.536863636363636,3027.27272727273,1400,3090.90909090909,1000,5500,"YLW_20240517_1420"
"2195","YLW",2024-05-17,"T2_mid","1430",13,45,0.88832962962963,4795.55555555556,1431.11111111111,4671.11111111111,3100,7500,"YLW_20240517_1430"
"2196","YLW",2024-05-17,"T2_mid","1440",15,56,0.802461904761905,4366.07142857143,1314.28571428571,4292.85714285714,1300,6000,"YLW_20240517_1440"
"2197","YLW",2024-05-17,"T2_mid","1450",10,66,0.463009776334776,2887.87878787879,1380.30303030303,2886.36363636364,1200,5800,"YLW_20240517_1450"
"2198","YLW",2024-05-18,"T2_mid","0720",4,46,0.326390563241107,3197.82608695652,1330.4347826087,3163.04347826087,1000,4400,"YLW_20240518_0720"
"2199","YLW",2024-05-18,"T2_mid","0920",1,5,0.4515,3060,1680,3680,1200,6200,"YLW_20240518_0920"
"2200","YLW",2024-05-18,"T2_mid","1010",2,12,0.382770833333333,2358.33333333333,1675,2591.66666666667,1300,4300,"YLW_20240518_1010"
"2201","YLW",2024-05-18,"T2_mid","1610",1,5,0.6135,2640,2100,2900,1200,4400,"YLW_20240518_1610"
"2202","YLW",2024-05-20,"T2_mid","0550",2,25,0.289549696969697,5504,1380,4988,1300,6700,"YLW_20240520_0550"
"2203","YLW",2024-05-20,"T2_mid","0820",1,6,0.407,2416.66666666667,1483.33333333333,2516.66666666667,1200,6000,"YLW_20240520_0820"
"2204","YLW",2024-05-20,"T2_mid","0940",1,4,0.943,4325,2200,3825,1200,6500,"YLW_20240520_0940"
"2205","YLW",2024-05-20,"T2_mid","1040",6,48,0.37297591765873,3091.66666666667,1841.66666666667,3266.66666666667,1200,6500,"YLW_20240520_1040"
"2206","YLW",2024-05-20,"T2_mid","1440",1,4,0.830666666666667,3975,1400,3825,2500,5600,"YLW_20240520_1440"
"2207","YLW",2024-05-20,"T2_mid","1710",22,68,1.03639215686274,4173.52941176471,1404.41176470588,4111.76470588235,2200,5600,"YLW_20240520_1710"
"2208","YLW",2024-05-20,"T2_mid","1730",18,65,0.844048717948718,4256.92307692308,1507.69230769231,4138.46153846154,1500,5800,"YLW_20240520_1730"
"2209","YLW",2024-05-20,"T2_mid","1800",1,3,1.118,4133.33333333333,1733.33333333333,3966.66666666667,1300,5300,"YLW_20240520_1800"
"2210","YLW",2024-05-20,"T2_mid","1810",1,3,1.4825,3866.66666666667,2300,4400,2200,6300,"YLW_20240520_1810"
"2211","YLW",2024-05-21,"T2_mid","1300",1,3,0.9355,3100,3066.66666666667,3666.66666666667,1200,6700,"YLW_20240521_1300"
"2212","YLW",2024-05-21,"T2_mid","1310",1,3,1.11,3366.66666666667,1433.33333333333,3700,1200,5300,"YLW_20240521_1310"
"2213","YLW",2024-05-21,"T2_mid","1340",4,22,0.522808982683983,2454.54545454545,1959.09090909091,3263.63636363636,1000,8400,"YLW_20240521_1340"
"2214","YLW",2024-05-21,"T2_mid","1350",3,9,0.997166666666667,3866.66666666667,1466.66666666667,3811.11111111111,2200,5800,"YLW_20240521_1350"
"2215","YLW",2024-05-22,"T2_mid","1750",4,17,0.692905882352941,2994.11764705882,2294.11764705882,4088.23529411765,1000,8700,"YLW_20240522_1750"
"2216","YLW",2024-05-23,"T2_mid","0750",14,74,0.543004279279279,3537.83783783784,1762.16216216216,3740.54054054054,1000,7900,"YLW_20240523_0750"
"2217","YLW",2024-05-23,"T2_mid","0800",5,39,0.405371153846154,3238.46153846154,1576.92307692308,3482.05128205128,1000,6300,"YLW_20240523_0800"
"2218","YLW",2024-05-23,"T2_mid","0940",1,7,0.455666666666667,3057.14285714286,2214.28571428571,3171.42857142857,1000,7700,"YLW_20240523_0940"
"2219","YLW",2024-05-23,"T2_mid","1320",1,5,0.66325,2560,1660,3120,1200,4800,"YLW_20240523_1320"
"2220","YLW",2024-05-23,"T2_mid","1410",1,7,0.395333333333333,3328.57142857143,1357.14285714286,3414.28571428571,1200,5300,"YLW_20240523_1410"
"2221","YLW",2024-05-23,"T2_mid","1420",2,13,0.469235897435897,2930.76923076923,1630.76923076923,3176.92307692308,1000,5600,"YLW_20240523_1420"
"2222","YLW",2024-05-23,"T2_mid","1430",5,28,0.46582074829932,2675,2171.42857142857,3203.57142857143,1000,7200,"YLW_20240523_1430"
"2223","YLW",2024-05-24,"T2_mid","0730",3,15,0.62882,2993.33333333333,1840,3426.66666666667,1200,6200,"YLW_20240524_0730"
"2224","YLW",2024-05-24,"T2_mid","0920",1,3,0.6555,3633.33333333333,2266.66666666667,3500,1800,4800,"YLW_20240524_0920"
"2225","YLW",2024-05-24,"T2_mid","0950",1,5,0.59375,4460,1860,4000,1200,8600,"YLW_20240524_0950"
"2226","YLW",2024-05-25,"T2_mid","0850",3,9,1.29066666666667,4544.44444444444,1411.11111111111,4522.22222222222,3200,6000,"YLW_20240525_0850"
"2227","YLW",2024-05-25,"T2_mid","0900",1,6,0.5566,3200,1716.66666666667,3333.33333333333,1200,5800,"YLW_20240525_0900"
"2228","YLW",2024-05-25,"T2_mid","1040",2,18,0.332375,2444.44444444444,2055.55555555556,3738.88888888889,1000,6300,"YLW_20240525_1040"
"2229","YLW",2024-05-25,"T2_mid","1110",2,11,0.569621212121212,3236.36363636364,1781.81818181818,3390.90909090909,1000,5600,"YLW_20240525_1110"
"2230","YLW",2024-05-25,"T2_mid","1200",1,4,0.418333333333333,4175,1725,4275,1700,6500,"YLW_20240525_1200"
"2231","YLW",2024-05-25,"T2_mid","1300",1,8,0.354428571428571,3225,1887.5,3450,1500,7900,"YLW_20240525_1300"
"2232","YLW",2024-05-25,"T2_mid","1810",4,16,0.855333333333333,2950,2087.5,3456.25,1000,8200,"YLW_20240525_1810"
"2233","YLW",2024-05-26,"T2_mid","0850",1,3,0.766,4833.33333333333,1666.66666666667,4333.33333333333,3700,6500,"YLW_20240526_0850"
"2234","YLW",2024-05-26,"T2_mid","0920",16,69,0.667443961352657,3728.98550724638,1595.65217391304,3617.39130434783,1200,6200,"YLW_20240526_0920"
"2235","YLW",2024-05-26,"T2_mid","0930",3,18,0.424466666666667,2494.44444444444,1866.66666666667,2827.77777777778,1200,6000,"YLW_20240526_0930"
"2236","YLW",2024-05-26,"T2_mid","0940",7,34,0.610433823529412,3261.76470588235,1932.35294117647,3588.23529411765,1000,7400,"YLW_20240526_0940"
"2237","YLW",2024-05-26,"T2_mid","0950",3,15,0.552434444444444,3406.66666666667,2133.33333333333,3713.33333333333,1000,7700,"YLW_20240526_0950"
"2238","YLW",2024-05-26,"T2_mid","1300",2,16,0.3768671875,3993.75,1843.75,3843.75,1300,7500,"YLW_20240526_1300"
"2239","YLW",2024-05-26,"T2_mid","1510",3,17,0.444808823529412,2882.35294117647,1535.29411764706,3047.05882352941,1300,5300,"YLW_20240526_1510"
"2240","YLW",2024-05-26,"T2_mid","1830",5,15,0.8308,3413.33333333333,1420,3393.33333333333,1000,6000,"YLW_20240526_1830"
"2241","YLW",2024-05-27,"T2_mid","0920",3,13,0.411666666666667,2176.92307692308,2676.92307692308,3530.76923076923,1000,6300,"YLW_20240527_0920"
"2242","YLW",2024-05-27,"T2_mid","1250",4,40,0.332908173076923,3505,1982.5,3677.5,1200,6500,"YLW_20240527_1250"
"2243","YLW",2024-05-27,"T2_mid","1730",2,10,0.59975,2680,2220,3480,1000,6200,"YLW_20240527_1730"
"2244","YLW",2024-05-28,"T2_mid","0540",4,31,0.314393817204301,3303.22580645161,1519.35483870968,3483.87096774194,800,7400,"YLW_20240528_0540"
"2245","YLW",2024-05-28,"T2_mid","0640",4,17,0.666617647058824,3400,1605.88235294118,3500,1200,5800,"YLW_20240528_0640"
"2246","YLW",2024-05-28,"T2_mid","0930",1,4,0.349,3000,2025,3375,1000,5800,"YLW_20240528_0930"
"2247","YLW",2024-05-28,"T2_mid","1220",2,24,0.323938194444444,2970.83333333333,1470.83333333333,2850,1000,4300,"YLW_20240528_1220"
"2248","YLW",2024-05-28,"T2_mid","1340",3,11,0.897242424242424,3781.81818181818,1854.54545454545,3954.54545454545,1200,8700,"YLW_20240528_1340"
"2249","YLW",2024-05-28,"T2_mid","1420",7,37,0.501494144144144,3883.78378378378,1570.27027027027,3778.37837837838,1300,6300,"YLW_20240528_1420"
"2250","YLW",2024-05-29,"T2_mid","0540",2,22,0.367350780532599,4481.81818181818,2272.72727272727,4231.81818181818,1500,6500,"YLW_20240529_0540"
"2251","YLW",2024-05-29,"T2_mid","0640",3,12,0.751444444444444,2475,2016.66666666667,3316.66666666667,1200,5600,"YLW_20240529_0640"
"2252","YLW",2024-05-29,"T2_mid","0740",1,12,0.316636363636364,2608.33333333333,1500,2950,1700,4600,"YLW_20240529_0740"
"2253","YLW",2024-05-29,"T2_mid","0750",4,22,0.467721212121212,3186.36363636364,1663.63636363636,3354.54545454545,1300,5600,"YLW_20240529_0750"
"2254","YLW",2024-05-29,"T2_mid","0920",3,18,0.405333333333333,3583.33333333333,1888.88888888889,3544.44444444444,1200,7400,"YLW_20240529_0920"
"2255","YLW",2024-05-29,"T2_mid","1200",6,48,0.392205902777778,4431.25,1714.58333333333,4268.75,1300,7900,"YLW_20240529_1200"
"2256","YLW",2024-05-29,"T2_mid","1210",2,14,0.431333333333333,2564.28571428571,1850,2800,1200,5300,"YLW_20240529_1210"
"2257","YLW",2024-05-29,"T2_mid","1220",1,9,0.372875,2888.88888888889,2322.22222222222,3088.88888888889,1300,5600,"YLW_20240529_1220"
"2258","YLW",2024-05-29,"T2_mid","1710",1,9,0.351875,2077.77777777778,1766.66666666667,2477.77777777778,1200,4600,"YLW_20240529_1710"
"2259","YLW",2024-05-29,"T2_mid","1720",2,15,0.338455555555556,2213.33333333333,1993.33333333333,2866.66666666667,1200,6200,"YLW_20240529_1720"
"2260","YLW",2024-05-29,"T2_mid","1750",50,150,1.07781,4420.66666666667,1302,4366,1500,5800,"YLW_20240529_1750"
"2261","YLW",2024-05-29,"T2_mid","1800",18,55,1.11795757575758,4125.45454545455,1387.27272727273,4160,1000,5800,"YLW_20240529_1800"
"2262","YLW",2024-05-30,"T2_mid","0700",1,3,1.4045,2366.66666666667,2166.66666666667,3133.33333333333,1300,3700,"YLW_20240530_0700"
"2263","YLW",2024-05-30,"T2_mid","0810",2,8,0.655833333333333,3787.5,1712.5,3787.5,1800,5500,"YLW_20240530_0810"
"2264","YLW",2024-05-30,"T2_mid","1150",3,21,0.44844716553288,2419.04761904762,1633.33333333333,2871.42857142857,1200,5600,"YLW_20240530_1150"
"2265","YLW",2024-05-30,"T2_mid","1310",4,21,0.553471428571429,2990.47619047619,2304.7619047619,3385.71428571429,1000,9400,"YLW_20240530_1310"
"2266","YLW",2024-05-30,"T2_mid","1420",6,31,0.530594623655914,2793.54838709677,1835.48387096774,3025.8064516129,1200,5800,"YLW_20240530_1420"
"2267","YLW",2024-05-30,"T2_mid","1620",1,5,0.48575,2000,1980,2720,1200,4100,"YLW_20240530_1620"
"2268","YLW",2024-05-31,"T2_mid","0910",1,6,0.423,3350,1933.33333333333,3500,1200,5500,"YLW_20240531_0910"
"2269","YLW",2024-06-01,"T2_mid","1220",1,14,0.321923076923077,4600,1950,4064.28571428571,1200,6200,"YLW_20240601_1220"
"2270","YLW",2024-06-01,"T2_mid","1300",1,11,0.3121,3663.63636363636,2200,3527.27272727273,1200,5500,"YLW_20240601_1300"
"2271","YLW",2024-06-02,"T2_mid","0540",2,20,0.247936923076923,3530,1405,3585,1500,5300,"YLW_20240602_0540"
