base_time,car_driving,frog,insect,car_horn,bird,human_voice,human_knocking,rain,music,site
LHS_20240422_164000,60,0,60,0,6.73,0,0,0,0,LHS
LHS_20240422_164000,60,0,60,0,6.73,0,0,0,0,LHS
LHS_20240422_170000,60,0.4480000000000004,60,0,4.047,0,0,0,0,LHS
LHS_20240422_170000,60,0.4480000000000004,60,0,4.047,0,0,0,0,LHS
LHS_20240422_170000,60,0.4480000000000004,60,0,4.047,0,0,0,0,LHS
LHS_20240422_170000,60,0.4480000000000004,60,0,4.047,0,0,0,0,LHS
LHS_20240423_180000,60,4.415999999999999,60,0,13.718000000000002,0,0,0,0,LHS
LHS_20240423_180000,60,4.415999999999999,60,0,13.718000000000002,0,0,0,0,LHS
LHS_20240423_180000,60,4.415999999999999,60,0,13.718000000000002,0,0,0,0,LHS
LHS_20240425_061000,60,0,60,0,6.011,0,0,0,50,LHS
LHS_20240425_182000,60,0,60,0,12.692000000000002,0,0,0,0,LHS
LHS_20240425_182000,60,0,60,0,12.692000000000002,0,0,0,0,LHS
LHS_20240426_075000,60,0,60,0,26.458000000000002,0,0,0,0,LHS
LHS_20240427_165000,60,0,60,0,2.3050000000000006,0.5760000000000005,0,0,0,LHS
LHS_20240430_071000,60,0,60,0,17.462,1.1519999999999997,0,0,0,LHS
LHS_20240430_071000,60,0,60,0,17.462,1.1519999999999997,0,0,0,LHS
LHS_20240430_084000,60,0,60,0,1.3769999999999998,0,0,0,0,LHS
LHS_20240430_084000,60,0,60,0,1.3769999999999998,0,0,0,0,LHS
LHS_20240430_084000,60,0,60,0,1.3769999999999998,0,0,0,0,LHS
LHS_20240430_084000,60,0,60,0,1.3769999999999998,0,0,0,0,LHS
LHS_20240430_084000,60,0,60,0,1.3769999999999998,0,0,0,0,LHS
LHS_20240430_084000,60,0,60,0,1.3769999999999998,0,0,0,0,LHS
LHS_20240430_124000,44.64,0,60,0,5.128000000000002,0,0,0,0,LHS
LHS_20240502_092000,40.144,0,60,0,11.849000000000002,0,0,0,0,LHS
LHS_20240502_092000,40.144,0,60,0,11.849000000000002,0,0,0,0,LHS
LHS_20240502_092000,40.144,0,60,0,11.849000000000002,0,0,0,0,LHS
LHS_20240504_071000,60,0,60,0,16.175999999999995,0,0,0,0,LHS
LHS_20240505_094000,60,0,60,0,18.634999999999998,0,0,0,0,LHS
LHS_20240505_094000,60,0,60,0,18.634999999999998,0,0,0,0,LHS
LHS_20240507_065000,36.544,0,60,0,4.296,0.8320000000000007,0,0,0,LHS
LHS_20240507_074000,49.68,0,60,0,18.537000000000003,0,0,0,0,LHS
LHS_20240507_124000,20.8,0,60,0,6.001,0,0,0,0,LHS
LHS_20240507_124000,20.8,0,60,0,6.001,0,0,0,0,LHS
LHS_20240507_124000,20.8,0,60,0,6.001,0,0,0,0,LHS
LHS_20240508_102000,11.296000000000001,0,60,0,12.375999999999998,0,0,0,0,LHS
LHS_20240508_102000,11.296000000000001,0,60,0,12.375999999999998,0,0,0,0,LHS
LHS_20240508_102000,11.296000000000001,0,60,0,12.375999999999998,0,0,0,0,LHS
LHS_20240508_102000,11.296000000000001,0,60,0,12.375999999999998,0,0,0,0,LHS
LHS_20240508_102000,11.296000000000001,0,60,0,12.375999999999998,0,0,0,0,LHS
LHS_20240508_102000,11.296000000000001,0,60,0,12.375999999999998,0,0,0,0,LHS
LHS_20240508_102000,11.296000000000001,0,60,0,12.375999999999998,0,0,0,0,LHS
LHS_20240509_092000,60,0,60,0,19.611,0,0,0,0,LHS
LHS_20240509_092000,60,0,60,0,19.611,0,0,0,0,LHS
LHS_20240509_092000,60,0,60,0,19.611,0,0,0,0,LHS
LHS_20240509_092000,60,0,60,0,19.611,0,0,0,0,LHS
LHS_20240509_092000,60,0,60,0,19.611,0,0,0,0,LHS
LHS_20240510_093000,60,0,60,0,14.622,0,0,0,0,LHS
LHS_20240510_093000,60,0,60,0,14.622,0,0,0,0,LHS
LHS_20240510_101000,60,0,60,0,11.564999999999998,0,0,0,0,LHS
LHS_20240511_061000,42.448,0,60,0,8.726999999999999,0,0,0,33.344,LHS
LHS_20240511_061000,42.448,0,60,0,8.726999999999999,0,0,0,33.344,LHS
LHS_20240511_074000,60,0,60,0,44.259,0,0,0,0,LHS
LHS_20240511_151000,60,0,60,0,9.106,0,0,0,0,LHS
LHS_20240511_151000,60,0,60,0,9.106,0,0,0,0,LHS
LHS_20240513_120000,60,0,60,0,36.108,0,0,0,0,LHS
LHS_20240513_162000,60,0,60,0,2.8820000000000023,0,0,0,0,LHS
LHS_20240513_162000,60,0,60,0,2.8820000000000023,0,0,0,0,LHS
LHS_20240514_070000,60,0,60,0,19.197000000000003,0,0,0,0,LHS
LHS_20240514_070000,60,0,60,0,19.197000000000003,0,0,0,0,LHS
LHS_20240514_070000,60,0,60,0,19.197000000000003,0,0,0,0,LHS
LHS_20240514_120000,10.4,0,60,0,17.106,0,0,0,0,LHS
LHS_20240515_094000,50.96,0,60,0,34.65500000000001,0,0,0,0,LHS
LHS_20240515_112000,26.096,0,60,0,9.729000000000003,0,0,0,0,LHS
LHS_20240518_093000,60,0,60,0,25.531000000000002,0,0,0,40,LHS
LHS_20240518_093000,60,0,60,0,25.531000000000002,0,0,0,40,LHS
LHS_20240518_093000,60,0,60,0,25.531000000000002,0,0,0,40,LHS
LHS_20240518_093000,60,0,60,0,25.531000000000002,0,0,0,40,LHS
LHS_20240518_175000,60,15.76,60,0,28.494,0.3839999999999999,0,0,0,LHS
LHS_20240518_175000,60,15.76,60,0,28.494,0.3839999999999999,0,0,0,LHS
LHS_20240518_175000,60,15.76,60,0,28.494,0.3839999999999999,0,0,0,LHS
LHS_20240520_083000,60,0,60,0,4.528,0,0,0,0,LHS
LHS_20240520_083000,60,0,60,0,4.528,0,0,0,0,LHS
LHS_20240522_094001,60,0,60,0,8.001,0,0,0,0,LHS
LHS_20240525_182000,60,0,60,0,11.825999999999999,0.6400000000000001,0,0,0,LHS
LHS_20240526_093000,60,0,60,0,21.548000000000002,0,0,0,0,LHS
LHS_20240526_093000,60,0,60,0,21.548000000000002,0,0,0,0,LHS
LHS_20240526_093000,60,0,60,0,21.548000000000002,0,0,0,0,LHS
LHS_20240526_093000,60,0,60,0,21.548000000000002,0,0,0,0,LHS
LHS_20240528_113000,60,0,60,0,4.682000000000002,0,0,0,0,LHS
LHS_20240528_124000,50,0,60,0,13.375,0,0,0,0,LHS
LHS_20240530_182000,50,1.4720000000000006,60,0,4.763,0,0,0,0,LHS
LHS_20240530_182000,50,1.4720000000000006,60,0,4.763,0,0,0,0,LHS
LHS_20240530_182000,50,1.4720000000000006,60,0,4.763,0,0,0,0,LHS
LHS_20240531_092000,50,0,60,0,20.345,0.512,0,0,0,LHS
LHS_20240604_184000,60,0,60,0,4.316999999999998,0,0,0,0,LHS
LHS_20240604_184000,60,0,60,0,4.316999999999998,0,0,0,0,LHS
LHS_20240605_075000,60,0,60,0,11.587999999999997,0,0,0,0,LHS
LHS_20240605_075000,60,0,60,0,11.587999999999997,0,0,0,0,LHS
LHS_20240605_081000,60,0,60,0,4.236,0,0,28.384,0,LHS
LHS_20240605_153000,60,0,60,0,8.494,0,0,0,0,LHS
LHS_20240605_182000,60,0,60,0,19.540000000000003,0.38400000000000034,0,0,0,LHS
LHS_20240605_182000,60,0,60,0,19.540000000000003,0.38400000000000034,0,0,0,LHS
LHS_20240605_182000,60,0,60,0,19.540000000000003,0.38400000000000034,0,0,0,LHS
LHS_20240605_182000,60,0,60,0,19.540000000000003,0.38400000000000034,0,0,0,LHS
LHS_20240606_095000,60,0,60,0,3.5179999999999993,0.31999999999999984,0,0,10,LHS
LHS_20240607_092000,60,0,60,0,1.8099999999999987,0,0,0,0,LHS
LHS_20240607_092000,60,0,60,0,1.8099999999999987,0,0,0,0,LHS
LHS_20240607_092000,60,0,60,0,1.8099999999999987,0,0,0,0,LHS
LHS_20240607_094000,60,0,60,0,51.943,0,0,0,0,LHS
LHS_20240607_111000,60,0,60,0,17.728,0,0,0,0,LHS
LHS_20240607_111000,60,0,60,0,17.728,0,0,0,0,LHS
LHS_20240607_111000,60,0,60,0,17.728,0,0,0,0,LHS
LHS_20240608_105000,60,0,60,0,3.4819999999999998,0,0,0,0,LHS
LHS_20240608_132000,60,0,60,0,15.902999999999999,0,0,0,0,LHS
LHS_20240608_142000,60,0,60,0,26.718999999999998,0,0,0,0,LHS
LHS_20240608_142000,60,0,60,0,26.718999999999998,0,0,0,0,LHS
LHS_20240608_143000,60,0,60,0,8.599999999999998,0,0,0,0,LHS
LHS_20240610_082000,0.20800000000000018,0,60,0,2.4589999999999987,0,0,0,0,LHS
LHS_20240610_082000,0.20800000000000018,0,60,0,2.4589999999999987,0,0,0,0,LHS
LHS_20240610_082000,0.20800000000000018,0,60,0,2.4589999999999987,0,0,0,0,LHS
LHS_20240610_082000,0.20800000000000018,0,60,0,2.4589999999999987,0,0,0,0,LHS
LHS_20240610_170000,55.648,0,60,0.512,8.588000000000001,0,0.5760000000000001,0,0,LHS
LHS_20240611_113000,60,0,60,0,13.986999999999998,0,0,0,0,LHS
LHS_20240611_113000,60,0,60,0,13.986999999999998,0,0,0,0,LHS
LHS_20240611_113000,60,0,60,0,13.986999999999998,0,0,0,0,LHS
LHS_20240611_113000,60,0,60,0,13.986999999999998,0,0,0,0,LHS
LHS_20240611_155000,60,0,60,0,18.057999999999996,0,0,0,0,LHS
LHS_20240611_155000,60,0,60,0,18.057999999999996,0,0,0,0,LHS
LHS_20240611_155000,60,0,60,0,18.057999999999996,0,0,0,0,LHS
LHS_20240611_160000,60,0,60,0,21.49,1.024,0,0,0,LHS
LHS_20240611_160000,60,0,60,0,21.49,1.024,0,0,0,LHS
LHS_20240611_160000,60,0,60,0,21.49,1.024,0,0,0,LHS
LHS_20240611_160000,60,0,60,0,21.49,1.024,0,0,0,LHS
LHS_20240611_160000,60,0,60,0,21.49,1.024,0,0,0,LHS
LHS_20240611_173000,60,0,60,0,7.375000000000002,0,0,0,0,LHS
LHS_20240611_173000,60,0,60,0,7.375000000000002,0,0,0,0,LHS
LHS_20240612_065000,38.784,0,60,0,11.375,0,0,0,0,LHS
LHS_20240612_102000,20,0,60,0,10.366999999999999,1.536,0,0,1.984,LHS
LHS_20240612_103000,31.168,0,60,0,13.378,0,0,0,0,LHS
LHS_20240612_103000,31.168,0,60,0,13.378,0,0,0,0,LHS
LHS_20240616_054000,60,0,60,0,25.246,0,0,0,50,LHS
LHS_20240616_054000,60,0,60,0,25.246,0,0,0,50,LHS
LHS_20240617_120000,36.624,0,60,0,15.633000000000003,0,0,0,0,LHS
LHS_20240617_123000,60,0,60,0,23.732000000000003,0,0,0,0,LHS
LHS_20240617_123000,60,0,60,0,23.732000000000003,0,0,0,0,LHS
LHS_20240617_123000,60,0,60,0,23.732000000000003,0,0,0,0,LHS
LHS_20240617_123000,60,0,60,0,23.732000000000003,0,0,0,0,LHS
LHS_20240617_123000,60,0,60,0,23.732000000000003,0,0,0,0,LHS
LHS_20240617_123000,60,0,60,0,23.732000000000003,0,0,0,0,LHS
LHS_20240617_123000,60,0,60,0,23.732000000000003,0,0,0,0,LHS
LHS_20240617_123000,60,0,60,0,23.732000000000003,0,0,0,0,LHS
LHS_20240618_062000,60,0,60,0,13.932000000000002,0,0,0,30,LHS
LHS_20240618_081000,48.224000000000004,0,60,0,23.811,0,0,0,0,LHS
LHS_20240620_104000,60,0,60,0,18.54,0,0,0,10,LHS
LHS_20240620_104000,60,0,60,0,18.54,0,0,0,10,LHS
LHS_20240620_120000,60,0,60,0,32.696,0,0,0,0,LHS
LHS_20240620_120000,60,0,60,0,32.696,0,0,0,0,LHS
LHS_20240620_120000,60,0,60,0,32.696,0,0,0,0,LHS
LHS_20240620_120000,60,0,60,0,32.696,0,0,0,0,LHS
LHS_20240620_120000,60,0,60,0,32.696,0,0,0,0,LHS
LHS_20240621_080000,60,0,60,0,7.987000000000001,0,0,0,0,LHS
LHS_20240623_071000,60,0,60,0,2.5060000000000002,2.1119999999999997,0,0,0,LHS
LHS_20240623_072000,60,0,60,0,5.541,0.8320000000000003,0,0,10,LHS
LHS_20240624_133000,30.192,0,60,0,29.683,0,0,0,0,LHS
LHS_20240628_064000,60,0,60,0,8.106,0,0,0,0,LHS
LHS_20240628_064000,60,0,60,0,8.106,0,0,0,0,LHS
LHS_20240628_064000,60,0,60,0,8.106,0,0,0,0,LHS
LHS_20240628_155000,60,59.856,60,0,1.1530000000000005,0,0,0,0,LHS
LHS_20240629_072000,60,0,60,0,2.211000000000001,0,0,60,0,LHS
LHS_20240630_181000,60,0,60,0,5.34,0,0,0,0,LHS
LHS_20240701_070000,60,0,60,0,36.02,0.6399999999999997,0,0,0,LHS
LHS_20240702_074000,50.128,0,60,0,5.787999999999999,0,0,0,0,LHS
LHS_20240702_124000,60,45.296,60,0,1.423,0,0,0,0,LHS
LHS_20240706_165000,60,0,60,0,3.576,4.800000000000001,0,0,0,LHS
LHS_20240707_115000,60,0,60,0,20.258,0,0,0,0,LHS
LHS_20240707_115000,60,0,60,0,20.258,0,0,0,0,LHS
LHS_20240708_065000,60,0,60,0,4.140999999999999,1.5359999999999996,0,0,0,LHS
LHS_20240708_110000,57.312,0,60,0,4.506,0,0,0,0,LHS
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_094000,60,0,60,1.4080000000000004,1.8230000000000004,0,0,60,0,LT
LT_20240426_143000,60,0,60,0,34.927,0,0,0,0,LT
LT_20240426_144000,60,0,60,0,33.715,0,0,0,0,LT
LT_20240428_125000,60,0,60,0,44.317,0,0,0,0,LT
LT_20240428_125000,60,0,60,0,44.317,0,0,0,0,LT
LT_20240502_084000,60,0,60,0,32.364,0,0,0,0,LT
LT_20240502_085000,60,0,60,0,33.919,0,0,0,0,LT
LT_20240502_094000,60,0,60,0,27.565,0,0,0,0,LT
LT_20240502_094000,60,0,60,0,27.565,0,0,0,0,LT
LT_20240502_094000,60,0,60,0,27.565,0,0,0,0,LT
LT_20240502_105000,60,0,60,0,37.941,0.38400000000000034,0,0,0,LT
LT_20240502_105000,60,0,60,0,37.941,0.38400000000000034,0,0,0,LT
LT_20240502_105000,60,0,60,0,37.941,0.38400000000000034,0,0,0,LT
LT_20240502_145000,60,0,60,0,52.128,0,0,0,0,LT
LT_20240502_145000,60,0,60,0,52.128,0,0,0,0,LT
LT_20240502_145000,60,0,60,0,52.128,0,0,0,0,LT
LT_20240505_081000,60,0,60,0,7.423,0,0.3839999999999999,0,0,LT
LT_20240505_081000,60,0,60,0,7.423,0,0.3839999999999999,0,0,LT
LT_20240505_081000,60,0,60,0,7.423,0,0.3839999999999999,0,0,LT
LT_20240505_081000,60,0,60,0,7.423,0,0.3839999999999999,0,0,LT
LT_20240505_081000,60,0,60,0,7.423,0,0.3839999999999999,0,0,LT
LT_20240505_081000,60,0,60,0,7.423,0,0.3839999999999999,0,0,LT
LT_20240505_081000,60,0,60,0,7.423,0,0.3839999999999999,0,0,LT
LT_20240505_081000,60,0,60,0,7.423,0,0.3839999999999999,0,0,LT
LT_20240505_081000,60,0,60,0,7.423,0,0.3839999999999999,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_084000,60,0,60,0,8.153,0,0,0,0,LT
LT_20240505_085000,60,0,60,0,29.398999999999997,0,0,0,0,LT
LT_20240505_124000,60,0,60,0,29.693,2.5600000000000005,0,0,0,LT
LT_20240505_130000,60,0,60,0,11.565,0,0,0,0,LT
LT_20240505_130000,60,0,60,0,11.565,0,0,0,0,LT
LT_20240505_130000,60,0,60,0,11.565,0,0,0,0,LT
LT_20240505_130000,60,0,60,0,11.565,0,0,0,0,LT
LT_20240505_130000,60,0,60,0,11.565,0,0,0,0,LT
LT_20240505_130000,60,0,60,0,11.565,0,0,0,0,LT
LT_20240505_130000,60,0,60,0,11.565,0,0,0,0,LT
LT_20240505_130000,60,0,60,0,11.565,0,0,0,0,LT
LT_20240506_121000,60,0,60,0,10.928999999999998,0,0,0,0,LT
LT_20240506_121000,60,0,60,0,10.928999999999998,0,0,0,0,LT
LT_20240506_121000,60,0,60,0,10.928999999999998,0,0,0,0,LT
LT_20240506_121000,60,0,60,0,10.928999999999998,0,0,0,0,LT
LT_20240506_121000,60,0,60,0,10.928999999999998,0,0,0,0,LT
LT_20240506_121000,60,0,60,0,10.928999999999998,0,0,0,0,LT
LT_20240506_121000,60,0,60,0,10.928999999999998,0,0,0,0,LT
LT_20240506_121000,60,0,60,0,10.928999999999998,0,0,0,0,LT
LT_20240506_121000,60,0,60,0,10.928999999999998,0,0,0,0,LT
LT_20240506_121000,60,0,60,0,10.928999999999998,0,0,0,0,LT
LT_20240506_121000,60,0,60,0,10.928999999999998,0,0,0,0,LT
LT_20240506_122000,60,0,60,0,8.799,0,0,0,0,LT
LT_20240506_122000,60,0,60,0,8.799,0,0,0,0,LT
LT_20240506_122000,60,0,60,0,8.799,0,0,0,0,LT
LT_20240506_122000,60,0,60,0,8.799,0,0,0,0,LT
LT_20240506_122000,60,0,60,0,8.799,0,0,0,0,LT
LT_20240506_124000,60,0,60,0,11.551,0,0,0,0,LT
LT_20240506_124000,60,0,60,0,11.551,0,0,0,0,LT
LT_20240506_124000,60,0,60,0,11.551,0,0,0,0,LT
LT_20240506_124000,60,0,60,0,11.551,0,0,0,0,LT
LT_20240506_130000,60,0,60,0,10.551999999999998,0,0,0,0,LT
LT_20240507_074000,60,0,60,0,48.435,0,0,0,0,LT
LT_20240507_085000,60,0,60,0,33.012,0.6400000000000006,0,0,0,LT
LT_20240507_085000,60,0,60,0,33.012,0.6400000000000006,0,0,0,LT
LT_20240507_085000,60,0,60,0,33.012,0.6400000000000006,0,0,0,LT
LT_20240507_085000,60,0,60,0,33.012,0.6400000000000006,0,0,0,LT
LT_20240507_085000,60,0,60,0,33.012,0.6400000000000006,0,0,0,LT
LT_20240507_085000,60,0,60,0,33.012,0.6400000000000006,0,0,0,LT
LT_20240507_111000,60,0,60,0,16.858,0,0,0,0,LT
LT_20240507_111000,60,0,60,0,16.858,0,0,0,0,LT
LT_20240507_111000,60,0,60,0,16.858,0,0,0,0,LT
LT_20240507_123000,60,0,60,0,13.953,0,0,0,0,LT
LT_20240515_085000,60,0,60,0,15.330000000000002,0.2560000000000002,0,0,0,LT
LT_20240515_085000,60,0,60,0,15.330000000000002,0.2560000000000002,0,0,0,LT
LT_20240515_123000,60,0,60,0,30.705,0,0,0,0,LT
LT_20240517_093000,60,0,60,0,20.258999999999997,0,0,0,0,LT
LT_20240531_090000,60,0,60,0.7039999999999997,26.789,0,0,0,0,LT
LT_20240602_095000,60,0,60,0,12.977999999999998,0,0,0,0,LT
LT_20240602_095000,60,0,60,0,12.977999999999998,0,0,0,0,LT
LT_20240606_091000,60,0,60,0,46.294000000000004,0,0,10,0,LT
LT_20240612_110000,60,0,60,0.2560000000000002,11.036,0,0,0,0,LT
LT_20240612_110000,60,0,60,0.2560000000000002,11.036,0,0,0,0,LT
LT_20240612_125000,60,0,60,0.31999999999999995,9.140999999999998,0,0,0,0,LT
LT_20240612_125000,60,0,60,0.31999999999999995,9.140999999999998,0,0,0,0,LT
LT_20240612_125000,60,0,60,0.31999999999999995,9.140999999999998,0,0,0,0,LT
LT_20240619_105000,60,0,60,0,5.518000000000001,0,1.4720000000000009,0,0,LT
LT_20240619_105000,60,0,60,0,5.518000000000001,0,1.4720000000000009,0,0,LT
LT_20240620_080000,60,0,60,0,13.293000000000001,0,0,0,0,LT
LT_20240621_100000,60,0,60,0,42.482,0,0,0,0,LT
LT_20240621_100000,60,0,60,0,42.482,0,0,0,0,LT
LT_20240622_102000,60,0,60,0,15.871,0,0.7679999999999998,0,0,LT
LT_20240622_102000,60,0,60,0,15.871,0,0.7679999999999998,0,0,LT
LT_20240622_102000,60,0,60,0,15.871,0,0.7679999999999998,0,0,LT
LT_20240623_104000,60,0,60,0,28.082,0.3200000000000003,0,0,0,LT
LT_20240623_104000,60,0,60,0,28.082,0.3200000000000003,0,0,0,LT
LT_20240623_104000,60,0,60,0,28.082,0.3200000000000003,0,0,0,LT
LT_20240624_135000,60,0.2560000000000002,60,0,22.046,0,0,0,0,LT
LT_20240626_093000,60,0,60,0,7.611000000000001,0,0,0,0,LT
LT_20240627_071000,60,0,60,0,30.421,0,0,0,0,LT
LT_20240627_081000,60,0,60,0,31.506999999999998,0,0,0,0,LT
LT_20240627_081000,60,0,60,0,31.506999999999998,0,0,0,0,LT
LT_20240627_082000,60,0,60,0,23.384999999999998,0,0,0,0,LT
LT_20240627_153000,60,0,60,0,2.1770000000000005,0,0,0,0,LT
LT_20240628_104001,60,0,60,0,14.378000000000002,0,0,0,0,LT
LT_20240629_110000,60,0,60,0,26.540999999999997,0,0,0,0,LT
LT_20240629_110000,60,0,60,0,26.540999999999997,0,0,0,0,LT
LT_20240629_114000,60,0,60,0.2559999999999998,6.74,0,0,0,0,LT
LT_20240630_100000,60,0,60,0,10.061,0,0,0,9.616,LT
LT_20240701_100000,60,0,60,0,24.035,0,0.5280000000000005,0,0,LT
LT_20240702_090000,60,0,60,0,8.753,0,0,0,0,LT
LT_20240702_090000,60,0,60,0,8.753,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_092000,60,0,60,0,12.82,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_104000,60,0,60,0,9.140999999999998,0,0,0,0,LT
LT_20240702_110000,60,0,60,0,4.955000000000001,0,0,0,0,LT
LT_20240702_124000,60,0,60,0,36.355,0,0,0,0,LT
LT_20240702_124000,60,0,60,0,36.355,0,0,0,0,LT
LT_20240702_124000,60,0,60,0,36.355,0,0,0,0,LT
LT_20240702_124000,60,0,60,0,36.355,0,0,0,0,LT
LT_20240702_124000,60,0,60,0,36.355,0,0,0,0,LT
LT_20240702_124000,60,0,60,0,36.355,0,0,0,0,LT
LT_20240702_124000,60,0,60,0,36.355,0,0,0,0,LT
LT_20240702_130000,60,0,60,0,11.422999999999998,0,0,0,0,LT
LT_20240702_130000,60,0,60,0,11.422999999999998,0,0,0,0,LT
LT_20240702_130000,60,0,60,0,11.422999999999998,0,0,0,0,LT
LT_20240702_130000,60,0,60,0,11.422999999999998,0,0,0,0,LT
LT_20240702_130000,60,0,60,0,11.422999999999998,0,0,0,0,LT
LT_20240702_130000,60,0,60,0,11.422999999999998,0,0,0,0,LT
LT_20240702_130000,60,0,60,0,11.422999999999998,0,0,0,0,LT
LT_20240702_130000,60,0,60,0,11.422999999999998,0,0,0,0,LT
LT_20240702_130000,60,0,60,0,11.422999999999998,0,0,0,0,LT
LT_20240702_130000,60,0,60,0,11.422999999999998,0,0,0,0,LT
LT_20240702_130000,60,0,60,0,11.422999999999998,0,0,0,0,LT
