"","site_code","date_full","period","minute_hm","n_segments","total_n_calls","mean_interval","mean_peakfreq","mean_bandw","mean_centroid","min_freq","max_freq","minute_label","base_time","car_driving","frog","insect","car_horn","bird","human_voice","human_knocking","rain","music","site","low_freq_strength","mid_high_freq_strength","low_mid_high_freq_strength","constant_strength","pulse_strength","structural_strength","hour","minute","time_decimal"
"82","BJS",2024-06-04,"T2_mid","0640",2,15,0.39131,3266.66666666667,1593.33333333333,3353.33333333333,1300,6500,"BJS_20240604_0640","BJS_20240604_064000",60,0,60,0,11.281,0,0,0,0,"BJS",0.333333333333333,0.594008333333333,0,0.666666666666667,0,0.0626722222222222,6,40,6.66666666666667
"83","BJS",2024-06-08,"T2_mid","1110",1,9,0.38875,5744.44444444444,2800,5333.33333333333,3900,8600,"BJS_20240608_1110","BJS_20240608_111000",60,0,60,0,16.074,1.92,0,0,0,"BJS",0.344,0.63395,0,0.666666666666667,0,0.0999666666666667,11,10,11.1666666666667
"84","BJS",2024-06-08,"T2_mid","1210",1,12,0.250363636363636,3866.66666666667,2750,4400,800,7500,"BJS_20240608_1210","BJS_20240608_121000",60,0,60,0,24.375,7.424,0,0,0,"BJS",0.374577777777778,0.703125,0,0.666666666666667,0,0.176661111111111,12,10,12.1666666666667
"85","BJS",2024-06-10,"T2_mid","1050",1,15,0.2815,5133.33333333333,1440,4946.66666666667,3700,6300,"BJS_20240610_1050","BJS_20240610_105000",60,0,60,0,11.741,9.92,0,0,0,"BJS",0.388444444444444,0.597841666666667,0,0.666666666666667,0,0.120338888888889,10,50,10.8333333333333
"86","BJS",2024-06-10,"T2_mid","1650",7,46,0.34507977915804,3130.4347826087,1476.08695652174,3426.08695652174,1000,8000,"BJS_20240610_1650","BJS_20240610_165000",60,0,60,0,0.942,19.552,0,0,0,"BJS",0.441955555555555,0.50785,0,0.666666666666667,0,0.113855555555556,16,50,16.8333333333333
"87","BJS",2024-06-11,"T2_mid","1320",3,20,0.394745714285714,3675,1945,3995,800,8900,"BJS_20240611_1320","BJS_20240611_132000",60,0,60,0,3.942,0,0,20,0,"BJS",0.333333333333333,0.53285,0.0833333333333333,0.777777777777778,0,0.0219,13,20,13.3333333333333
"88","BJS",2024-06-11,"T2_mid","1830",2,19,0.345048644338118,3973.68421052632,1678.94736842105,4626.31578947368,1300,8200,"BJS_20240611_1830","BJS_20240611_183000",60,0,60,0,18.552,2.432,0,0,0,"BJS",0.346844444444444,0.6546,0,0.666666666666667,0,0.116577777777778,18,30,18.5
"89","BJS",2024-06-12,"T3_late","1030",2,27,0.322518281101614,4270.37037037037,3003.7037037037,4411.11111111111,1200,7900,"BJS_20240612_1030","BJS_20240612_103000",60,0,60,0,12.693,0.32,0,0,0,"BJS",0.335111111111111,0.605775,0,0.666666666666667,0,0.0722944444444444,10,30,10.5
"90","BJS",2024-06-12,"T3_late","1050",1,3,1.001,2566.66666666667,2900,4166.66666666667,1200,6200,"BJS_20240612_1050","BJS_20240612_105000",60,0,60,0,23.107,0,0,0,0,"BJS",0.333333333333333,0.692558333333333,0,0.666666666666667,0,0.128372222222222,10,50,10.8333333333333
"91","BJS",2024-06-12,"T3_late","1320",2,20,0.307175,2555,1375,3995,1300,8700,"BJS_20240612_1320","BJS_20240612_132000",60,0,60,0.768,6.908,0,0,0,0,"BJS",0.333333333333333,0.557566666666667,0.0032,0.666666666666667,0.00426666666666667,0.0383777777777778,13,20,13.3333333333333
"92","BJS",2024-06-14,"T3_late","0630",4,32,0.402126515151515,4650,4353.125,4753.125,1200,8900,"BJS_20240614_0630","BJS_20240614_063000",7.696,0,60,0,10.54,0,0,0,0,"BJS",0.0427555555555556,0.587833333333333,0,0.376088888888889,0,0.0585555555555556,6,30,6.5
"93","BJS",2024-06-15,"T3_late","1010",5,37,0.490094701844702,2989.18918918919,2524.32432432432,3702.7027027027,800,7200,"BJS_20240615_1010","BJS_20240615_101000",60,0,60,0,2.282,0,0,60,0,"BJS",0.333333333333333,0.519016666666667,0.25,1,0,0.0126777777777778,10,10,10.1666666666667
"94","BJS",2024-06-15,"T3_late","1040",7,59,0.385511293226547,3976.27118644068,2200,4269.49152542373,1000,8200,"BJS_20240615_1040","BJS_20240615_104000",60,0.32,60,0,16.695,0,0,30,0,"BJS",0.333333333333333,0.639125,0.126333333333333,0.833333333333333,0.00177777777777778,0.09275,10,40,10.6666666666667
"95","BJS",2024-06-19,"T3_late","1530",7,39,0.450411111111111,3517.94871794872,1941.02564102564,3905.1282051282,1200,7900,"BJS_20240619_1530","BJS_20240619_153000",60,0,60,0,13.233,0,0,0,0,"BJS",0.333333333333333,0.610275,0,0.666666666666667,0,0.0735166666666667,15,30,15.5
"96","BJS",2024-06-19,"T3_late","1620",5,39,0.360586385836386,3728.20512820513,1500,4489.74358974359,2500,7000,"BJS_20240619_1620","BJS_20240619_162000",60,0,60,0,25.422,0,0,0,0,"BJS",0.333333333333333,0.71185,0,0.666666666666667,0,0.141233333333333,16,20,16.3333333333333
"97","BJS",2024-06-22,"T3_late","1210",1,5,0.5055,3480,1680,4000,1500,6000,"BJS_20240622_1210","BJS_20240622_121000",50,0,60,0,13.06,7.776,0,0,0,"BJS",0.320977777777778,0.608833333333333,0,0.611111111111111,0,0.115755555555556,12,10,12.1666666666667
"98","BJS",2024-06-22,"T3_late","1220",2,7,0.666714285714286,2700,1671.42857142857,3714.28571428571,1200,4900,"BJS_20240622_1220","BJS_20240622_122000",60,0,60,0,9.704,2.048,0,0,0,"BJS",0.344711111111111,0.580866666666667,0,0.666666666666667,0,0.0652888888888889,12,20,12.3333333333333
"99","BJS",2024-06-23,"T3_late","1020",2,10,0.731666666666667,2260,2990,3580,1000,6800,"BJS_20240623_1020","BJS_20240623_102000",60,0,60,0,28.213,0.448,0,0,0,"BJS",0.335822222222222,0.735108333333333,0,0.666666666666667,0,0.159227777777778,10,20,10.3333333333333
"100","BJS",2024-06-23,"T3_late","1230",1,9,0.356,2755.55555555556,2944.44444444444,3966.66666666667,1200,7700,"BJS_20240623_1230","BJS_20240623_123000",51.36,0,60,0,4.517,0,0,0,0,"BJS",0.285333333333333,0.537641666666667,0,0.618666666666667,0,0.0250944444444444,12,30,12.5
"101","BJS",2024-06-23,"T3_late","1510",2,11,0.610236363636364,3500,4000,4136.36363636364,800,8400,"BJS_20240623_1510","BJS_20240623_151000",60,0,60,0,7.38,6.144,0.32,0,0,"BJS",0.367466666666667,0.5615,0.00133333333333333,0.666666666666667,0.00177777777777778,0.0751333333333333,15,10,15.1666666666667
"102","BJS",2024-06-23,"T3_late","1730",1,5,0.278,4700,1600,4520,3400,6000,"BJS_20240623_1730","BJS_20240623_173000",60,0,60,0,5.142,20.96,0,0,0,"BJS",0.449777777777778,0.54285,0,0.666666666666667,0,0.145011111111111,17,30,17.5
"103","BJS",2024-06-25,"T3_late","1200",1,7,0.4675,2300,2957.14285714286,3857.14285714286,1200,7200,"BJS_20240625_1200","BJS_20240625_120000",60,0,60,0,27.658,0,0,0,0,"BJS",0.333333333333333,0.730483333333333,0,0.666666666666667,0,0.153655555555556,12,0,12
"104","BJS",2024-06-27,"T3_late","1300",1,16,0.268333333333333,3412.5,1706.25,3725,1500,6500,"BJS_20240627_1300","BJS_20240627_130000",20.208,0,60,0,24.044,0,0,0,0,"BJS",0.112266666666667,0.700366666666667,0,0.4456,0,0.133577777777778,13,0,13
"105","BJS",2024-06-27,"T3_late","1500",3,20,0.554175595238095,2835,2905,3675,1000,6800,"BJS_20240627_1500","BJS_20240627_150000",20,0,60,0,21.307,0,0,0,0,"BJS",0.111111111111111,0.677558333333333,0,0.444444444444444,0,0.118372222222222,15,0,15
"106","BJS",2024-06-27,"T3_late","1610",3,22,0.445601731601732,3581.81818181818,2186.36363636364,3931.81818181818,1000,7000,"BJS_20240627_1610","BJS_20240627_161000",60,0,60,0,34.846,0,0,0,0,"BJS",0.333333333333333,0.790383333333333,0,0.666666666666667,0,0.193588888888889,16,10,16.1666666666667
"107","BJS",2024-06-27,"T3_late","1620",2,6,1.32325,4800,1683.33333333333,5033.33333333333,1200,8900,"BJS_20240627_1620","BJS_20240627_162000",60,0,60,0,8.777,1.04,0,0,0,"BJS",0.339111111111111,0.573141666666667,0,0.666666666666667,0,0.0545388888888889,16,20,16.3333333333333
"108","BJS",2024-06-27,"T3_late","1800",2,17,0.341140374331551,3982.35294117647,1758.82352941176,4170.58823529412,1300,9100,"BJS_20240627_1800","BJS_20240627_180000",60,0,60,0,30.823,6.608,0,0,0,"BJS",0.370044444444444,0.756858333333333,0,0.666666666666667,0,0.20795,18,0,18
"109","BJS",2024-06-27,"T3_late","1810",1,4,0.792,3225,3425,4025,1000,8600,"BJS_20240627_1810","BJS_20240627_181000",60,0,60,0,42.91,0,0,0,0,"BJS",0.333333333333333,0.857583333333333,0,0.666666666666667,0,0.238388888888889,18,10,18.1666666666667
"110","BJS",2024-06-27,"T3_late","1820",1,8,0.382428571428572,3662.5,2250,4287.5,1000,7200,"BJS_20240627_1820","BJS_20240627_182000",60,0,60,0,29.752,0.832000000000001,0,0,0,"BJS",0.337955555555556,0.747933333333333,0,0.666666666666667,0,0.169911111111111,18,20,18.3333333333333
"111","BJS",2024-06-28,"T3_late","1120",6,46,0.40827031573499,2804.34782608696,3050,3908.69565217391,800,9100,"BJS_20240628_1120","BJS_20240628_112000",60,0,60,0,5.905,0,0,0,0,"BJS",0.333333333333333,0.549208333333333,0,0.666666666666667,0,0.0328055555555556,11,20,11.3333333333333
"112","BJS",2024-06-28,"T3_late","1510",4,29,0.383479310344828,5151.72413793103,2575.86206896552,5451.72413793103,3200,8200,"BJS_20240628_1510","BJS_20240628_151000",60,0,60,0,20.613,0,0,0,0,"BJS",0.333333333333333,0.671775,0,0.666666666666667,0,0.114516666666667,15,10,15.1666666666667
"113","BJS",2024-06-28,"T3_late","1910",1,15,0.294071428571428,4146.66666666667,2766.66666666667,4213.33333333333,2500,8700,"BJS_20240628_1910","BJS_20240628_191000",60,0,60,0,12.776,3.264,0,0,0,"BJS",0.351466666666667,0.606466666666667,0,0.666666666666667,0,0.0891111111111111,19,10,19.1666666666667
"114","BJS",2024-06-29,"T3_late","0730",1,7,0.4865,2457.14285714286,3514.28571428571,3928.57142857143,1000,8600,"BJS_20240629_0730","BJS_20240629_073000",60,0,60,0,10.362,0,0,51.856,0,"BJS",0.333333333333333,0.58635,0.216066666666667,0.954755555555556,0,0.0575666666666667,7,30,7.5
"115","BJS",2024-06-29,"T3_late","1100",11,58,0.469568103448276,2858.62068965517,1946.55172413793,3267.24137931034,800,6000,"BJS_20240629_1100","BJS_20240629_110000",60,0,60,0,9.965,0.448,0.832,0,0,"BJS",0.335822222222222,0.583041666666667,0.00346666666666667,0.666666666666667,0.00462222222222223,0.05785,11,0,11
"116","BJS",2024-06-29,"T3_late","1230",1,12,0.265545454545454,5691.66666666667,4083.33333333333,5091.66666666667,1000,9100,"BJS_20240629_1230","BJS_20240629_123000",60,0,60,0,24.481,0,0,0,0,"BJS",0.333333333333333,0.704008333333333,0,0.666666666666667,0,0.136005555555556,12,30,12.5
"117","BJS",2024-06-29,"T3_late","1330",7,64,0.344855338541667,4029.6875,1587.5,4042.1875,1000,6700,"BJS_20240629_1330","BJS_20240629_133000",60,0,60,0,20.646,0,0,0,0,"BJS",0.333333333333333,0.67205,0,0.666666666666667,0,0.1147,13,30,13.5
"118","BJS",2024-06-30,"T3_late","0930",1,3,1.2665,6100,2400,5533.33333333333,4800,7400,"BJS_20240630_0930","BJS_20240630_093000",60,0,60,0,12.305,0,0,0,0,"BJS",0.333333333333333,0.602541666666667,0,0.666666666666667,0,0.0683611111111111,9,30,9.5
"119","BJS",2024-07-01,"T3_late","0650",1,4,0.241333333333333,4950,1925,4925,3200,6800,"BJS_20240701_0650","BJS_20240701_065000",60,0,60,0,5.869,0,0,0,0,"BJS",0.333333333333333,0.548908333333333,0,0.666666666666667,0,0.0326055555555556,6,50,6.83333333333333
"120","BJS",2024-07-01,"T3_late","1030",2,20,0.354611111111111,3830,2285,4405,1300,7700,"BJS_20240701_1030","BJS_20240701_103000",60,0,60,0,16.703,0,0,0,0,"BJS",0.333333333333333,0.639191666666667,0,0.666666666666667,0,0.0927944444444445,10,30,10.5
"121","BJS",2024-07-02,"T3_late","1420",1,5,0.65325,5140,4800,4980,1200,9300,"BJS_20240702_1420","BJS_20240702_142000",60,0,60,0,40.587,0,0,0,0,"BJS",0.333333333333333,0.838225,0,0.666666666666667,0,0.225483333333333,14,20,14.3333333333333
"122","BJS",2024-07-02,"T3_late","1450",4,29,0.383379310344828,3324.13793103448,2565.51724137931,3713.79310344828,800,8000,"BJS_20240702_1450","BJS_20240702_145000",60,0,60,0,19.669,0,3.296,0,0,"BJS",0.333333333333333,0.663908333333333,0.0137333333333333,0.666666666666667,0.0183111111111111,0.109272222222222,14,50,14.8333333333333
"123","BJS",2024-07-02,"T3_late","1520",1,6,0.5388,3683.33333333333,1250,3933.33333333333,2000,4900,"BJS_20240702_1520","BJS_20240702_152000",60,0,60,0,58.555,0,0.32,0,0,"BJS",0.333333333333333,0.987958333333333,0.00133333333333333,0.666666666666667,0.00177777777777778,0.325305555555556,15,20,15.3333333333333
"124","BJS",2024-07-03,"T3_late","0810",1,6,0.576,3583.33333333333,4516.66666666667,4550,1000,9100,"BJS_20240703_0810","BJS_20240703_081000",30,0,60,0,10.237,0.832,0,0,0,"BJS",0.171288888888889,0.585308333333333,0,0.5,0,0.0614944444444445,8,10,8.16666666666667
"125","BJS",2024-07-03,"T3_late","0940",1,3,0.397,5933.33333333333,5833.33333333333,5033.33333333333,1000,9300,"BJS_20240703_0940","BJS_20240703_094000",50,0,60,0,17.704,0,0.256,0,0,"BJS",0.277777777777778,0.647533333333333,0.00106666666666667,0.611111111111111,0.00142222222222222,0.0983555555555555,9,40,9.66666666666667
"126","BJS",2024-07-03,"T3_late","1140",1,3,1.3855,3900,1566.66666666667,4000,2400,4900,"BJS_20240703_1140","BJS_20240703_114000",60,0,60,0,9.657,0.704,0,0,0,"BJS",0.337244444444444,0.580475,0,0.666666666666667,0,0.0575611111111111,11,40,11.6666666666667
"127","BJS",2024-07-03,"T3_late","1200",14,48,0.938276041666667,3893.75,1981.25,4258.33333333333,1200,9100,"BJS_20240703_1200","BJS_20240703_120000",60,0,60,0,26.53,0,0.256,0,0,"BJS",0.333333333333333,0.721083333333333,0.00106666666666667,0.666666666666667,0.00142222222222222,0.147388888888889,12,0,12
"128","BJS",2024-07-03,"T3_late","1720",1,17,0.2421875,3052.94117647059,1741.17647058823,3982.35294117647,1300,7400,"BJS_20240703_1720","BJS_20240703_172000",60,0,60,0,8.942,0,0,0,0,"BJS",0.333333333333333,0.574516666666667,0,0.666666666666667,0,0.0496777777777778,17,20,17.3333333333333
"129","BJS",2024-07-04,"T3_late","1040",4,31,0.32181746031746,5767.74193548387,2438.70967741935,5461.29032258064,1200,8200,"BJS_20240704_1040","BJS_20240704_104000",60,0,60,0,7.825,0,0,0,0,"BJS",0.333333333333333,0.565208333333333,0,0.666666666666667,0,0.0434722222222222,10,40,10.6666666666667
"130","BJS",2024-07-04,"T3_late","1140",1,9,0.360875,2944.44444444444,3122.22222222222,3877.77777777778,1000,8600,"BJS_20240704_1140","BJS_20240704_114000",60,0,60,0,8.235,0,0,0,0,"BJS",0.333333333333333,0.568625,0,0.666666666666667,0,0.04575,11,40,11.6666666666667
"131","BJS",2024-07-05,"T3_late","0930",4,18,0.583133333333333,4966.66666666667,3577.77777777778,4544.44444444444,1000,8700,"BJS_20240705_0930","BJS_20240705_093000",60,0.768,60,0,8.859,0.448,0.512,0,0,"BJS",0.335822222222222,0.573825,0.00533333333333333,0.666666666666667,0.00711111111111111,0.0517055555555556,9,30,9.5
"132","BJS",2024-07-05,"T3_late","1000",8,34,0.577039215686275,3397.05882352941,1864.70588235294,3811.76470588235,800,9100,"BJS_20240705_1000","BJS_20240705_100000",60,0,60,0,16.647,0.272,0,0,0,"BJS",0.334844444444444,0.638725,0,0.666666666666667,0,0.0939944444444444,10,0,10
"133","BJS",2024-07-05,"T3_late","1230",5,36,0.378923214285714,3144.44444444444,2000,3858.33333333333,1000,6800,"BJS_20240705_1230","BJS_20240705_123000",60,0,60,0,7.366,0,0,0,0,"BJS",0.333333333333333,0.561383333333333,0,0.666666666666667,0,0.0409222222222222,12,30,12.5
"134","BJS",2024-07-06,"T3_late","0930",1,3,1.368,2600,2800,3600,1000,6300,"BJS_20240706_0930","BJS_20240706_093000",60,0,60,0,47.387,3.84,0,0,29.872,"BJS",0.520622222222222,0.894891666666667,0,0.666666666666667,0,0.45055,9,30,9.5
"135","BJS",2024-07-06,"T3_late","1340",6,28,0.663789285714286,2146.42857142857,1496.42857142857,3653.57142857143,1200,8700,"BJS_20240706_1340","BJS_20240706_134000",40.8,0,60,0,28.548,0,0,0,0,"BJS",0.226666666666667,0.7379,0,0.56,0,0.1586,13,40,13.6666666666667
"136","BJS",2024-07-06,"T3_late","1410",2,11,0.584695454545455,2818.18181818182,3136.36363636364,4300,800,9100,"BJS_20240706_1410","BJS_20240706_141000",60,0,60,0,13.399,0.64,0.960000000000001,0,0,"BJS",0.336888888888889,0.611658333333333,0.004,0.666666666666667,0.00533333333333334,0.0779944444444444,14,10,14.1666666666667
"137","BJS",2024-07-07,"T3_late","0820",2,23,0.281007525083612,3121.73913043478,2060.86956521739,4086.95652173913,1500,7500,"BJS_20240707_0820","BJS_20240707_082000",60,0,60,0,20.354,7.312,0,0,0,"BJS",0.373955555555556,0.669616666666667,0,0.666666666666667,0,0.1537,8,20,8.33333333333333
"138","BJS",2024-07-07,"T3_late","0950",5,31,0.502245967741936,2812.90322580645,2377.41935483871,3603.22580645161,800,8400,"BJS_20240707_0950","BJS_20240707_095000",60,0,60,0,11.469,0,0.512,0,0,"BJS",0.333333333333333,0.595575,0.00213333333333333,0.666666666666667,0.00284444444444444,0.0637166666666667,9,50,9.83333333333333
"139","BJS",2024-07-07,"T3_late","1010",1,5,0.7215,6320,3000,5260,3900,8400,"BJS_20240707_1010","BJS_20240707_101000",60,0,60,0,19.14,0,0,0,0,"BJS",0.333333333333333,0.6595,0,0.666666666666667,0,0.106333333333333,10,10,10.1666666666667
"140","BJS",2024-07-07,"T3_late","1050",3,23,0.385793944099379,2582.60869565217,2704.34782608696,3569.5652173913,1000,8400,"BJS_20240707_1050","BJS_20240707_105000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,50,10.8333333333333
"141","BJS",2024-07-07,"T3_late","1130",2,17,0.384820855614973,3229.41176470588,1411.76470588235,3364.70588235294,1200,6000,"BJS_20240707_1130","BJS_20240707_113000",60,0,60,0,21.392,2.32,0,0,0,"BJS",0.346222222222222,0.678266666666667,0,0.666666666666667,0,0.131733333333333,11,30,11.5
"142","BJS",2024-07-07,"T3_late","1330",1,6,0.555,2300,1800,3416.66666666667,1000,6500,"BJS_20240707_1330","BJS_20240707_133000",60,0,60,0,23.446,3.712,0,0,0,"BJS",0.353955555555556,0.695383333333333,0,0.666666666666667,0,0.150877777777778,13,30,13.5
"143","BJS",2024-07-08,"T3_late","0720",1,11,0.3992,6236.36363636364,2554.54545454545,5827.27272727273,4400,8600,"BJS_20240708_0720","BJS_20240708_072000",60,0,60,0,13.705,0,0,0,0,"BJS",0.333333333333333,0.614208333333333,0,0.666666666666667,0,0.0761388888888889,7,20,7.33333333333333
"144","BJS",2024-07-08,"T3_late","1240",1,7,0.6425,5428.57142857143,3871.42857142857,5028.57142857143,1200,8700,"BJS_20240708_1240","BJS_20240708_124000",60,0,60,0,37.99,0,0,0,0,"BJS",0.333333333333333,0.816583333333333,0,0.666666666666667,0,0.211055555555556,12,40,12.6666666666667
"145","DP4",2024-04-20,"T1_early","0600",1,5,0.7925,4160,3980,4360,1200,8200,"DP4_20240420_0600","DP4_20240420_060000",60,0,60,0,23.083,0,0,0,0,"DP4",0.333333333333333,0.692358333333333,0,0.666666666666667,0,0.128238888888889,6,0,6
"146","DP4",2024-04-20,"T1_early","0610",1,4,0.731,3350,1375,3575,2500,4100,"DP4_20240420_0610","DP4_20240420_061000",60,0,60,0,14.141,0,0,0,0,"DP4",0.333333333333333,0.617841666666667,0,0.666666666666667,0,0.0785611111111111,6,10,6.16666666666667
"147","DP4",2024-04-20,"T1_early","0720",6,53,0.320293353344768,3890.56603773585,1828.30188679245,3996.22641509434,1300,7000,"DP4_20240420_0720","DP4_20240420_072000",60,0,60,0,19.763,0.448,0,0,0,"DP4",0.335822222222222,0.664691666666667,0,0.666666666666667,0,0.112283333333333,7,20,7.33333333333333
"148","DP4",2024-04-20,"T1_early","0840",1,11,0.3055,3936.36363636364,1518.18181818182,4127.27272727273,2900,5800,"DP4_20240420_0840","DP4_20240420_084000",60,0,60,0,15.954,0,0,0,0,"DP4",0.333333333333333,0.63295,0,0.666666666666667,0,0.0886333333333333,8,40,8.66666666666667
"149","DP4",2024-04-20,"T1_early","0930",1,7,0.293666666666667,3071.42857142857,2971.42857142857,3942.85714285714,1200,9600,"DP4_20240420_0930","DP4_20240420_093000",60,0,60,0,19.646,0,0,0,0,"DP4",0.333333333333333,0.663716666666667,0,0.666666666666667,0,0.109144444444444,9,30,9.5
"150","DP4",2024-04-20,"T1_early","1010",7,40,0.518548125,4340,1965,4440,800,7500,"DP4_20240420_1010","DP4_20240420_101000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,10,10,10.1666666666667
"151","DP4",2024-04-20,"T1_early","1230",3,24,0.38642683531746,3708.33333333333,2300,3995.83333333333,800,6300,"DP4_20240420_1230","DP4_20240420_123000",60,0,60,0,7.106,0.576,0,0,0,"DP4",0.336533333333333,0.559216666666667,0,0.666666666666667,0,0.0426777777777778,12,30,12.5
"152","DP4",2024-04-20,"T1_early","1640",1,8,0.386428571428572,3437.5,2137.5,3837.5,1700,6700,"DP4_20240420_1640","DP4_20240420_164000",58.848,0,60,0,11.378,3.136,0,0,0,"DP4",0.344355555555556,0.594816666666667,0,0.660266666666667,0,0.0806333333333333,16,40,16.6666666666667
"153","DP4",2024-04-21,"T1_early","1010",5,40,0.342878819444444,3585,2057.5,3912.5,1200,6700,"DP4_20240421_1010","DP4_20240421_101000",60,0,60,0,5.659,0,0,0,0,"DP4",0.333333333333333,0.547158333333333,0,0.666666666666667,0,0.0314388888888889,10,10,10.1666666666667
"154","DP4",2024-04-21,"T1_early","1620",1,10,0.312333333333333,3800,2960,4290,1000,8600,"DP4_20240421_1620","DP4_20240421_162000",60,0,60,0,0.471,0,0,60,0,"DP4",0.333333333333333,0.503925,0.25,1,0,0.00261666666666667,16,20,16.3333333333333
"155","DP4",2024-04-22,"T1_early","0600",1,3,1.484,3866.66666666667,5333.33333333333,4033.33333333333,1000,8200,"DP4_20240422_0600","DP4_20240422_060000",60,0,60,0,29.212,0,0,0,0,"DP4",0.333333333333333,0.743433333333333,0,0.666666666666667,0,0.162288888888889,6,0,6
"156","DP4",2024-04-22,"T1_early","0610",1,15,0.287928571428571,3980,1266.66666666667,4020,3200,4800,"DP4_20240422_0610","DP4_20240422_061000",60,0,60,0,23.917,0,0,0,0,"DP4",0.333333333333333,0.699308333333333,0,0.666666666666667,0,0.132872222222222,6,10,6.16666666666667
"157","DP4",2024-04-22,"T1_early","0620",1,4,1.06266666666667,3700,2550,4200,800,5800,"DP4_20240422_0620","DP4_20240422_062000",60,3.6,60,0,23.857,0,0,0,0,"DP4",0.333333333333333,0.698808333333333,0.015,0.666666666666667,0.02,0.132538888888889,6,20,6.33333333333333
"158","DP4",2024-04-22,"T1_early","0650",1,3,0.4,4233.33333333333,3733.33333333333,4433.33333333333,1200,6700,"DP4_20240422_0650","DP4_20240422_065000",40,0,60,0,28.401,0,0,0,0,"DP4",0.222222222222222,0.736675,0,0.555555555555556,0,0.157783333333333,6,50,6.83333333333333
"159","DP4",2024-04-22,"T1_early","0750",7,48,0.405356828703704,3633.33333333333,1554.16666666667,3814.58333333333,2200,6800,"DP4_20240422_0750","DP4_20240422_075000",60,0.128,60,0,8.766,0,0,0,0,"DP4",0.333333333333333,0.57305,0.000533333333333334,0.666666666666667,0.000711111111111112,0.0487,7,50,7.83333333333333
"160","DP4",2024-04-22,"T1_early","0920",5,44,0.4154678268701,3163.63636363636,1740.90909090909,3390.90909090909,1300,5300,"DP4_20240422_0920","DP4_20240422_092000",60,0,60,0,15.282,0,0,0,0,"DP4",0.333333333333333,0.62735,0,0.666666666666667,0,0.0849,9,20,9.33333333333333
"161","DP4",2024-04-22,"T1_early","1010",1,4,0.761666666666667,4850,1875,4750,3900,6700,"DP4_20240422_1010","DP4_20240422_101000",60,0,60,0,5.528,0,0,0,0,"DP4",0.333333333333333,0.546066666666667,0,0.666666666666667,0,0.0307111111111111,10,10,10.1666666666667
